Organization Code,Organization Name,School Code,School Name,TOTAL,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,,,Created 11-5-12
0880,DENVER COUNTY 1,1866,ACE COMMUNITY CHALLENGE CHARTER SCHOOL,220,0.013636364,0,0.072727273,0.859090909,0.040909091,0.004545455,0.009090909,,,
0880,DENVER COUNTY 1,1908,CORY ELEMENTARY SCHOOL,364,0,0.021978022,0.021978022,0.137362637,0.793956044,0.002747253,0.021978022,,,
0880,DENVER COUNTY 1,1928,COWELL ELEMENTARY SCHOOL,519,0.02504817,0.007707129,0.038535645,0.894026975,0.026974952,0,0.007707129,,,
0880,DENVER COUNTY 1,2027,POLARIS AT EBERT ELEMENTARY SCHOOL,332,0,0.030120482,0.027108434,0.090361446,0.774096386,0,0.078313253,,,
0880,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,339,0.005899705,0.04719764,0.215339233,0.289085546,0.395280236,0.002949853,0.044247788,,,
0880,DENVER COUNTY 1,2127,DENVER LANGUAGE SCHOOL,356,0,0.109550562,0.073033708,0.210674157,0.556179775,0,0.050561798,,,
0880,DENVER COUNTY 1,2145,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY: GVR,430,0,0.048837209,0.344186047,0.441860465,0.102325581,0.002325581,0.060465116,,,
0880,DENVER COUNTY 1,2174,DENISON MONTESSORI SCHOOL,470,0.004255319,0.046808511,0.010638298,0.693617021,0.227659574,0,0.017021277,,,
0880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,695,0.028776978,0.071942446,0.071942446,0.461870504,0.332374101,0,0.033093525,,,
0880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,1051,0.00190295,0.047573739,0.078972407,0.154138915,0.643196955,0.000951475,0.073263559,,,
0880,DENVER COUNTY 1,2185,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY,927,0.004314995,0.026968716,0.226537217,0.355987055,0.322545847,0,0.06364617,,,
0880,DENVER COUNTY 1,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,190,0,0,0.378947368,0.515789474,0.068421053,0,0.036842105,,,
0880,DENVER COUNTY 1,2205,DCIS AT FORD,387,0,0,0.201550388,0.77002584,0.015503876,0,0.012919897,,,
0880,DENVER COUNTY 1,2209,DCIS AT MONTBELLO,230,0.008695652,0.026086957,0.2,0.695652174,0.026086957,0.004347826,0.039130435,,,
0880,DENVER COUNTY 1,2223,DSST: COLE,140,0.007142857,0.042857143,0.207142857,0.55,0.164285714,0,0.028571429,,,
0880,DENVER COUNTY 1,2258,DOULL ELEMENTARY SCHOOL,522,0.005747126,0.021072797,0.013409962,0.885057471,0.059386973,0,0.01532567,,,
0880,DENVER COUNTY 1,2349,ESCALANTE-BIGGS ACADEMY,301,0,0.019933555,0.086378738,0.84717608,0.029900332,0.006644518,0.009966777,,,
0880,DENVER COUNTY 1,2364,EAGLETON ELEMENTARY SCHOOL,384,0.010416667,0,0.010416667,0.924479167,0.049479167,0,0.005208333,,,
0880,DENVER COUNTY 1,2398,EAST HIGH SCHOOL,2313,0.006917423,0.023346304,0.263726762,0.217034155,0.436662343,0.001729356,0.050583658,,,
0880,DENVER COUNTY 1,2506,EDISON ELEMENTARY SCHOOL,527,0.0056926,0.011385199,0.017077799,0.383301708,0.533206831,0.0056926,0.043643264,,,
0880,DENVER COUNTY 1,2652,ELLIS ELEMENTARY SCHOOL,619,0.003231018,0.053311793,0.126009693,0.531502423,0.252019386,0.001615509,0.032310178,,,
0880,DENVER COUNTY 1,2726,EMILY GRIFFITH OPPORTUNITY SCHOOL,595,0.016806723,0.008403361,0.203361345,0.613445378,0.115966387,0.006722689,0.035294118,,,
0880,DENVER COUNTY 1,2755,VENTURE PREP,417,0,0.009592326,0.426858513,0.458033573,0.076738609,0.002398082,0.026378897,,,
0880,DENVER COUNTY 1,2757,HIGH TECH EARLY COLLEGE,96,0,0.010416667,0.21875,0.645833333,0.083333333,0,0.041666667,,,
0880,DENVER COUNTY 1,2789,ESCUELA TLATELOLCO SCHOOL,127,0,0.007874016,0,0.952755906,0.031496063,0,0.007874016,,,
0880,DENVER COUNTY 1,2856,FAIRMONT K-8 SCHOOL,384,0.0078125,0.002604167,0.013020833,0.885416667,0.083333333,0,0.0078125,,,
0880,DENVER COUNTY 1,2880,FAIRVIEW ELEMENTARY SCHOOL,296,0.010135135,0.091216216,0.290540541,0.496621622,0.054054054,0.010135135,0.047297297,,,
0880,DENVER COUNTY 1,3000,FLORENCE CRITTENTON HIGH SCHOOL,155,0.012903226,0.006451613,0.083870968,0.84516129,0.025806452,0,0.025806452,,,
0880,DENVER COUNTY 1,3032,FORCE ELEMENTARY SCHOOL,557,0.007181329,0.008976661,0.014362657,0.904847397,0.061041293,0,0.003590664,,,
0880,DENVER COUNTY 1,3038,FORD ELEMENTARY SCHOOL,293,0.003412969,0.003412969,0.204778157,0.767918089,0.010238908,0,0.010238908,,,
0880,DENVER COUNTY 1,3296,GARDEN PLACE ELEMENTARY SCHOOL,390,0.015384615,0,0.017948718,0.920512821,0.041025641,0,0.005128205,,,
0880,DENVER COUNTY 1,3340,ARCHULETA ELEMENTARY SCHOOL,610,0.003278689,0.018032787,0.13442623,0.73442623,0.070491803,0.008196721,0.031147541,,,
0880,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,1510,0.004635762,0.043046358,0.362251656,0.28807947,0.247682119,0.002649007,0.051655629,,,
0880,DENVER COUNTY 1,3426,GILPIN ELEMENTARY SCHOOL,280,0.007142857,0.007142857,0.25,0.478571429,0.207142857,0,0.05,,,
0880,DENVER COUNTY 1,3478,GODSMAN ELEMENTARY SCHOOL,486,0,0.022633745,0.004115226,0.919753086,0.041152263,0.004115226,0.008230453,,,
0880,DENVER COUNTY 1,3512,GOLDRICK ELEMENTARY SCHOOL,628,0,0.046178344,0.027070064,0.883757962,0.038216561,0,0.00477707,,,
0880,DENVER COUNTY 1,3600,GRANT MIDDLE SCHOOL,413,0.004842615,0.024213075,0.041162228,0.731234867,0.18401937,0,0.014527845,,,
0880,DENVER COUNTY 1,3605,GRANT RANCH K-8 SCHOOL,799,0.006257822,0.080100125,0.025031289,0.480600751,0.370463079,0.003754693,0.03379224,,,
0880,DENVER COUNTY 1,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL,176,0.011363636,0.028409091,0.136363636,0.363636364,0.409090909,0,0.051136364,,,
0880,DENVER COUNTY 1,3641,GREEN VALLEY ELEMENTARY SCHOOL,619,0.006462036,0.048465267,0.331179321,0.484652666,0.084006462,0.011308562,0.033925687,,,
0880,DENVER COUNTY 1,3647,GREENWOOD ECE-8,637,0.001569859,0.026687598,0.114599686,0.8288854,0.015698587,0,0.01255887,,,
0880,DENVER COUNTY 1,3655,GREENLEE ELEMENTARY SCHOOL,461,0.010845987,0.021691974,0.299349241,0.590021692,0.065075922,0.002169197,0.010845987,,,
0880,DENVER COUNTY 1,3704,GUST ELEMENTARY SCHOOL,643,0.00622084,0.055987558,0.018662519,0.825816485,0.085536547,0,0.00777605,,,
0880,DENVER COUNTY 1,3746,HAMILTON MIDDLE SCHOOL,921,0.004343105,0.036916395,0.168295331,0.317046688,0.415852334,0.006514658,0.051031488,,,
0880,DENVER COUNTY 1,3778,HARRINGTON ELEMENTARY SCHOOL,470,0.006382979,0.004255319,0.144680851,0.782978723,0.038297872,0,0.023404255,,,
0880,DENVER COUNTY 1,3987,HIGHLINE ACADEMY CHARTER SCHOOL,498,0.002008032,0.030120482,0.269076305,0.156626506,0.510040161,0.002008032,0.030120482,,,
0880,DENVER COUNTY 1,3990,HILL CAMPUS OF ARTS AND SCIENCES,875,0.004571429,0.024,0.208,0.315428571,0.409142857,0.001142857,0.037714286,,,
0880,DENVER COUNTY 1,4074,HOLM ELEMENTARY SCHOOL,656,0.010670732,0.033536585,0.173780488,0.56402439,0.173780488,0.007621951,0.036585366,,,
0880,DENVER COUNTY 1,4140,HOWELL K-8 SCHOOL,847,0.001180638,0.003541913,0.145218418,0.809917355,0.016528926,0.001180638,0.022432113,,,
0880,DENVER COUNTY 1,4444,JOHN F KENNEDY HIGH SCHOOL,1197,0.012531328,0.077694236,0.023391813,0.69005848,0.177944862,0.002506266,0.015873016,,,
0880,DENVER COUNTY 1,4450,JOHNSON ELEMENTARY SCHOOL,449,0.013363029,0.031180401,0.0155902,0.888641425,0.042316258,0,0.008908686,,,
0880,DENVER COUNTY 1,4494,JUSTICE HIGH SCHOOL DENVER,110,0.036363636,0,0.090909091,0.836363636,0.036363636,0,0,,,
0880,DENVER COUNTY 1,4498,KAISER ELEMENTARY SCHOOL,325,0.012307692,0.043076923,0.018461538,0.664615385,0.24,0,0.021538462,,,
0880,DENVER COUNTY 1,4507,KIPP MONTBELLO COLLEGE PREP,99,0,0.01010101,0.252525253,0.626262626,0.070707071,0,0.04040404,,,
0880,DENVER COUNTY 1,4656,KEPNER MIDDLE SCHOOL,1176,0.007653061,0.016156463,0.013605442,0.926870748,0.028061224,0.00085034,0.006802721,,,
0880,DENVER COUNTY 1,4730,KIPP DENVER COLLEGIATE HIGH SCHOOL,330,0.015151515,0.009090909,0.003030303,0.936363636,0.024242424,0,0.012121212,,,
0880,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,373,0.002680965,0.013404826,0.00536193,0.975871314,0,0,0.002680965,,,
0880,DENVER COUNTY 1,4762,KNAPP ELEMENTARY SCHOOL,666,0.004504505,0.003003003,0.006006006,0.944444444,0.039039039,0,0.003003003,,,
0880,DENVER COUNTY 1,4782,HALLETT FUNDAMENTAL ACADEMY,360,0.002777778,0.002777778,0.686111111,0.236111111,0.036111111,0,0.036111111,,,
0880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,758,0.006596306,0.03298153,0.031662269,0.759894459,0.153034301,0,0.015831135,,,
0880,DENVER COUNTY 1,4910,LAKE MIDDLE SCHOOL,185,0.016216216,0.027027027,0.032432432,0.897297297,0.027027027,0,0,,,
0880,DENVER COUNTY 1,5129,LIFE SKILLS CENTER OF DENVER,222,0.040540541,0.009009009,0.175675676,0.684684685,0.072072072,0,0.018018018,,,
0880,DENVER COUNTY 1,5158,LINCOLN ELEMENTARY SCHOOL,357,0.016806723,0.050420168,0.014005602,0.282913165,0.557422969,0,0.078431373,,,
0880,DENVER COUNTY 1,5255,LAKE INTERNATIONAL SCHOOL,292,0.01369863,0.017123288,0.034246575,0.869863014,0.061643836,0.003424658,0,,,
0880,DENVER COUNTY 1,5342,LOWRY ELEMENTARY SCHOOL,505,0.005940594,0.043564356,0.192079208,0.201980198,0.514851485,0.001980198,0.03960396,,,
0880,DENVER COUNTY 1,5430,MANNY MARTINEZ MIDDLE SCHOOL,119,0.016806723,0.008403361,0.067226891,0.865546218,0.033613445,0,0.008403361,,,
0880,DENVER COUNTY 1,5448,MANUAL HIGH SCHOOL,359,0,0,0.320334262,0.621169916,0.030640669,0,0.027855153,,,
0880,DENVER COUNTY 1,5578,MARRAMA ELEMENTARY SCHOOL,548,0,0.049270073,0.302919708,0.505474453,0.091240876,0.00729927,0.04379562,,,
0880,DENVER COUNTY 1,5605,MARTIN LUTHER KING JR. EARLY COLLEGE,1217,0.001643385,0.041084634,0.238290879,0.651602301,0.032046015,0.004930156,0.030402629,,,
0880,DENVER COUNTY 1,5608,MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY,254,0.003937008,0.003937008,0.019685039,0.937007874,0.035433071,0,0,,,
0880,DENVER COUNTY 1,5644,MAXWELL ELEMENTARY SCHOOL,511,0.005870841,0.011741683,0.183953033,0.745596869,0.039138943,0,0.01369863,,,
0880,DENVER COUNTY 1,5685,MC GLONE ELEMENTARY SCHOOL,561,0.003565062,0.001782531,0.156862745,0.79144385,0.016042781,0.016042781,0.01426025,,,
0880,DENVER COUNTY 1,5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,216,0.009259259,0.027777778,0.074074074,0.467592593,0.342592593,0.00462963,0.074074074,,,
0880,DENVER COUNTY 1,5716,MC MEEN ELEMENTARY SCHOOL,609,0.003284072,0.037766831,0.270935961,0.41543514,0.23316913,0.003284072,0.036124795,,,
0880,DENVER COUNTY 1,5826,MERRILL MIDDLE SCHOOL,535,0.031775701,0.147663551,0.173831776,0.368224299,0.241121495,0.003738318,0.03364486,,,
0880,DENVER COUNTY 1,5844,CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL,201,0.009950249,0.004975124,0.373134328,0.547263682,0.044776119,0,0.019900498,,,
0880,DENVER COUNTY 1,5995,MONTBELLO HIGH SCHOOL,1228,0.004885993,0.015472313,0.238599349,0.685667752,0.030944625,0.004071661,0.020358306,,,
0880,DENVER COUNTY 1,5998,OAKLAND ELEMENTARY SCHOOL,240,0.008333333,0.008333333,0.2375,0.675,0.05,0.008333333,0.0125,,,
0880,DENVER COUNTY 1,6002,MONTCLAIR ELEMENTARY SCHOOL,487,0.006160164,0.014373717,0.299794661,0.256673511,0.361396304,0.006160164,0.055441478,,,
0880,DENVER COUNTY 1,6088,MOORE K-8 SCHOOL,488,0.022540984,0.014344262,0.233606557,0.37295082,0.31352459,0,0.043032787,,,
0880,DENVER COUNTY 1,6098,MOREY MIDDLE SCHOOL,735,0.001360544,0.024489796,0.28707483,0.276190476,0.356462585,0.001360544,0.053061224,,,
0880,DENVER COUNTY 1,6188,MUNROE ELEMENTARY SCHOOL,611,0.01309329,0.016366612,0.016366612,0.931260229,0.019639935,0,0.003273322,,,
0880,DENVER COUNTY 1,6239,NOEL COMMUNITY ARTS SCHOOL,187,0,0.010695187,0.310160428,0.593582888,0.037433155,0.010695187,0.037433155,,,
0880,DENVER COUNTY 1,6254,NEWLON ELEMENTARY SCHOOL,567,0.007054674,0.008818342,0,0.954144621,0.028218695,0,0.001763668,,,
0880,DENVER COUNTY 1,6314,NORTH HIGH SCHOOL,937,0.013874066,0.008537887,0.037353255,0.865528282,0.06189968,0.001067236,0.011739594,,,
0880,DENVER COUNTY 1,6350,BRUCE RANDOLPH SCHOOL,886,0.003386005,0.002257336,0.085778781,0.872460497,0.025959368,0,0.010158014,,,
0880,DENVER COUNTY 1,6394,NORTHEAST ACADEMY CHARTER SCHOOL,385,0.002597403,0.002597403,0.467532468,0.446753247,0.033766234,0.002597403,0.044155844,,,
0880,DENVER COUNTY 1,6397,ACADEMIA ANA MARIE SANDOVAL,382,0.002617801,0.010471204,0,0.581151832,0.37434555,0,0.031413613,,,
0880,DENVER COUNTY 1,6479,ODYSSEY CHARTER ELEMENTARY SCHOOL,225,0,0.026666667,0.12,0.151111111,0.56,0,0.142222222,,,
0880,DENVER COUNTY 1,6508,OMAR D BLAIR CHARTER SCHOOL,783,0,0.086845466,0.320561941,0.385696041,0.146871009,0,0.060025543,,,
0880,DENVER COUNTY 1,6509,ONLINE HIGH SCHOOL,97,0.020618557,0.010309278,0.144329897,0.309278351,0.443298969,0.020618557,0.051546392,,,
0880,DENVER COUNTY 1,6676,PALMER ELEMENTARY SCHOOL,312,0,0.022435897,0.346153846,0.21474359,0.355769231,0.003205128,0.057692308,,,
0880,DENVER COUNTY 1,6754,PARK HILL SCHOOL,514,0.007782101,0.021400778,0.153696498,0.153696498,0.570038911,0.001945525,0.091439689,,,
0880,DENVER COUNTY 1,6784,NOEL MIDDLE SCHOOL,433,0,0.002309469,0.267898383,0.692840647,0.027713626,0.004618938,0.004618938,,,
0880,DENVER COUNTY 1,6957,PIONEER CHARTER SCHOOL,393,0,0.002544529,0.061068702,0.913486005,0.017811705,0.002544529,0.002544529,,,
0880,DENVER COUNTY 1,6970,PITT-WALLER K-8 SCHOOL,968,0.009297521,0.079545455,0.349173554,0.410123967,0.091942149,0.004132231,0.055785124,,,
0880,DENVER COUNTY 1,7045,PLACE BRIDGE ACADEMY,1045,0.006698565,0.240191388,0.24784689,0.386602871,0.088995215,0.007655502,0.022009569,,,
0880,DENVER COUNTY 1,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),137,0.00729927,0.01459854,0.306569343,0.613138686,0.04379562,0,0.01459854,,,
0880,DENVER COUNTY 1,7554,SABIN WORLD SCHOOL,703,0.004267425,0.046941679,0.017069701,0.746799431,0.156472262,0.00284495,0.025604552,,,
0880,DENVER COUNTY 1,7578,SAMUELS ELEMENTARY SCHOOL,615,0.008130081,0.086178862,0.21300813,0.447154472,0.219512195,0,0.02601626,,,
0880,DENVER COUNTY 1,7694,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,702,0.004273504,0.027065527,0.00997151,0.915954416,0.034188034,0,0.008547009,,,
0880,DENVER COUNTY 1,7698,SCHMITT ELEMENTARY SCHOOL,420,0.004761905,0.085714286,0.057142857,0.802380952,0.042857143,0,0.007142857,,,
0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,370,0.016216216,0.008108108,0.010810811,0.802702703,0.148648649,0,0.013513514,,,
0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,510,0.001960784,0.025490196,0.011764706,0.076470588,0.833333333,0,0.050980392,,,
0880,DENVER COUNTY 1,7992,SMILEY MIDDLE SCHOOL,246,0.004065041,0.016260163,0.516260163,0.288617886,0.117886179,0,0.056910569,,,
0880,DENVER COUNTY 1,8006,SMITH ELEMENTARY SCHOOL,410,0.009756098,0,0.404878049,0.541463415,0.026829268,0,0.017073171,,,
0880,DENVER COUNTY 1,8053,SOAR,306,0,0.032679739,0.366013072,0.39869281,0.137254902,0.003267974,0.062091503,,,
0880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL GRADES 6-8,907,0.007717751,0.077177508,0.023153252,0.724366042,0.141124587,0.011025358,0.015435502,,,
0880,DENVER COUNTY 1,8085,WEST DENVER PREP:  FEDERAL CAMPUS,332,0.006024096,0,0,0.981927711,0.012048193,0,0,,,
0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,1313,0.004569688,0.175932978,0.239908606,0.323686215,0.230769231,0.000761615,0.024371668,,,
0880,DENVER COUNTY 1,8131,SOAR AT OAKLAND,232,0,0.00862069,0.284482759,0.612068966,0.064655172,0.00862069,0.021551724,,,
0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE CHARTER SCHOOL,295,0.010169492,0.013559322,0.027118644,0.854237288,0.088135593,0,0.006779661,,,
0880,DENVER COUNTY 1,8138,SOUTHMOOR ELEMENTARY SCHOOL,487,0.004106776,0.061601643,0.104722793,0.176591376,0.59137577,0.002053388,0.059548255,,,
0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,163,0.012269939,0,0.036809816,0.846625767,0.09202454,0,0.012269939,,,
0880,DENVER COUNTY 1,8149,STEPHEN KNIGHT CENTER FOR EARLY EDUCATION,325,0.006153846,0.046153846,0.027692308,0.086153846,0.790769231,0,0.043076923,,,
0880,DENVER COUNTY 1,8222,STECK ELEMENTARY SCHOOL,375,0,0.029333333,0.029333333,0.114666667,0.773333333,0,0.053333333,,,
0880,DENVER COUNTY 1,8232,STEDMAN ELEMENTARY SCHOOL,339,0.002949853,0.008849558,0.522123894,0.368731563,0.07079646,0,0.026548673,,,
0880,DENVER COUNTY 1,8242,STEELE ELEMENTARY SCHOOL,437,0,0.013729977,0.013729977,0.082379863,0.869565217,0,0.020594966,,,
0880,DENVER COUNTY 1,8422,SWANSEA ELEMENTARY SCHOOL,555,0.009009009,0,0.010810811,0.944144144,0.034234234,0.001801802,0,,,
0880,DENVER COUNTY 1,8453,SWIGERT-MCAULIFFE INTERNATIONAL ECE-8,303,0,0.03630363,0.069306931,0.102310231,0.716171617,0,0.075907591,,,
0880,DENVER COUNTY 1,8776,TELLER ELEMENTARY SCHOOL,461,0.004338395,0.030368764,0.082429501,0.195227766,0.603036876,0,0.084598698,,,
0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,1048,0.010496183,0.026717557,0.241412214,0.291984733,0.372137405,0.002862595,0.054389313,,,
0880,DENVER COUNTY 1,8888,TRAYLOR ELEMENTARY SCHOOL,597,0.003350084,0.055276382,0.010050251,0.685092127,0.206030151,0.010050251,0.030150754,,,
0880,DENVER COUNTY 1,8909,TREVISTA ECE-8 AT HORACE MANN,587,0.028960818,0.005110733,0.071550256,0.834752981,0.04770017,0,0.011925043,,,
0880,DENVER COUNTY 1,8945,UNIVERSITY PREP,113,0,0.008849558,0.398230088,0.469026549,0.088495575,0,0.03539823,,,
0880,DENVER COUNTY 1,8970,UNIVERSITY PARK ELEMENTARY SCHOOL,425,0.007058824,0.063529412,0.049411765,0.167058824,0.642352941,0.004705882,0.065882353,,,
0880,DENVER COUNTY 1,8995,VISTA ACADEMY,200,0.005,0.03,0.205,0.67,0.045,0.01,0.035,,,
0880,DENVER COUNTY 1,9050,VALVERDE ELEMENTARY SCHOOL,394,0.005076142,0.015228426,0.07106599,0.883248731,0.02284264,0,0.002538071,,,
0880,DENVER COUNTY 1,9336,WEST DENVER PREP - HIGHLAND CAMPUS,222,0.013513514,0.009009009,0.018018018,0.905405405,0.040540541,0,0.013513514,,,
0880,DENVER COUNTY 1,9389,WEST DENVER PREP: HARVEY PARK CAMPUS,319,0,0.015673981,0.003134796,0.927899687,0.047021944,0.006269592,0,,,
0880,DENVER COUNTY 1,9390,WEST DENVER PREP - LAKE CAMPUS,240,0.008333333,0.0125,0.066666667,0.858333333,0.054166667,0,0,,,
0880,DENVER COUNTY 1,9408,WEST HIGH SCHOOL,700,0.014285714,0.002857143,0.055714286,0.872857143,0.044285714,0,0.01,,,
0880,DENVER COUNTY 1,9425,WESTERLY CREEK ELEMENTARY,604,0.001655629,0.039735099,0.097682119,0.125827815,0.688741722,0.001655629,0.044701987,,,
0880,DENVER COUNTY 1,9496,CASTRO ELEMENTARY SCHOOL,689,0.008708273,0.033381713,0.020319303,0.908563135,0.023222061,0.002902758,0.002902758,,,
0880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,283,0.014134276,0.007067138,0.431095406,0.385159011,0.09540636,0,0.067137809,,,
0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,782,0.002557545,0.02685422,0.103580563,0.117647059,0.698209719,0.001278772,0.049872123,,,
0880,DENVER COUNTY 1,9739,WYATT-EDISON CHARTER ELEMENTARY SCHOOL,652,0.013803681,0,0.23006135,0.722392638,0.029141104,0,0.004601227,,,
0890,DOLORES COUNTY RE NO.2,0050,RICO ELEMENTARY SCHOOL,12,0,0,0,0,1,0,0,,,
0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,124,0.064516129,0,0.008064516,0.040322581,0.85483871,0.008064516,0.024193548,,,
0890,DOLORES COUNTY RE NO.2,7764,SEVENTH STREET ELEMENTARY SCHOOL,157,0.031847134,0,0,0.089171975,0.828025478,0,0.050955414,,,
0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,729,0.001371742,0.024691358,0.002743484,0.104252401,0.828532236,0,0.038408779,,,
0900,DOUGLAS COUNTY RE 1,0012,ACRES GREEN ELEMENTARY SCHOOL,652,0.004601227,0.122699387,0.032208589,0.150306748,0.644171779,0.001533742,0.044478528,,,
0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,647,0,0.097372488,0.00309119,0.055641422,0.822256569,0.00309119,0.018547141,,,
0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,150,0.006666667,0.006666667,0.006666667,0.126666667,0.806666667,0.006666667,0.04,,,
0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY AT CASTLE PINES CHARTER,892,0.002242152,0.057174888,0.003363229,0.076233184,0.825112108,0,0.035874439,,,
0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,1371,0.008023341,0.0269876,0.016046681,0.105762217,0.803063457,0.001458789,0.038657914,,,
0900,DOUGLAS COUNTY RE 1,0265,CLEAR SKY ELEMENTARY,799,0.007509387,0.017521902,0.005006258,0.172715895,0.755944931,0.002503129,0.038798498,,,
0900,DOUGLAS COUNTY RE 1,0266,GOLD RUSH ELEMENTARY,685,0.002919708,0.03649635,0.013138686,0.059854015,0.849635036,0,0.037956204,,,
0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,941,0.007438895,0.011689692,0.01487779,0.137088204,0.789585547,0.001062699,0.038257173,,,
0900,DOUGLAS COUNTY RE 1,0354,ARROWWOOD ELEMENTARY SCHOOL,440,0.011363636,0.084090909,0.009090909,0.147727273,0.702272727,0,0.045454545,,,
0900,DOUGLAS COUNTY RE 1,0651,BEAR CANYON ELEMENTARY SCHOOL,609,0.006568144,0.037766831,0.001642036,0.098522167,0.829228243,0.001642036,0.024630542,,,
0900,DOUGLAS COUNTY RE 1,1131,BUFFALO RIDGE ELEMENTARY SCHOOL,488,0.004098361,0.020491803,0.006147541,0.06557377,0.856557377,0,0.047131148,,,
0900,DOUGLAS COUNTY RE 1,1270,EARLY CHILDHOOD CENTER,1572,0.002544529,0.054707379,0.01653944,0.149491094,0.738549618,0.000636132,0.037531807,,,
0900,DOUGLAS COUNTY RE 1,1362,CASTLE ROCK ELEMENTARY SCHOOL,480,0.004166667,0.014583333,0.016666667,0.166666667,0.7625,0.004166667,0.03125,,,
0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,1664,0.004807692,0.016826923,0.007211538,0.141225962,0.796875,0.002403846,0.030649038,,,
0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,2054,0.007302824,0.027263875,0.012658228,0.143135346,0.772638754,0.00097371,0.036027264,,,
0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,514,0.007782101,0.101167315,0.015564202,0.060311284,0.780155642,0,0.035019455,,,
0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,93,0.043010753,0.032258065,0.010752688,0.053763441,0.838709677,0,0.021505376,,,
0900,DOUGLAS COUNTY RE 1,1578,CHERRY VALLEY ELEMENTARY SCHOOL,51,0,0.019607843,0,0.117647059,0.862745098,0,0,,,
0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,595,0.001680672,0.038655462,0.025210084,0.119327731,0.778151261,0.003361345,0.033613445,,,
0900,DOUGLAS COUNTY RE 1,1873,CORE KNOWLEDGE CHARTER SCHOOL,552,0,0.063405797,0.003623188,0.041666667,0.873188406,0,0.018115942,,,
0900,DOUGLAS COUNTY RE 1,1899,COPPER MESA ELEMENTARY SCHOOL,658,0.007598784,0.050151976,0.004559271,0.095744681,0.802431611,0.003039514,0.036474164,,,
0900,DOUGLAS COUNTY RE 1,1925,COUGAR RUN ELEMENTARY SCHOOL,543,0.007366483,0.073664825,0.009208103,0.121546961,0.747697974,0.001841621,0.038674033,,,
0900,DOUGLAS COUNTY RE 1,1934,COYOTE CREEK ELEMENTARY SCHOOL,398,0,0.025125628,0.012562814,0.128140704,0.801507538,0.002512563,0.030150754,,,
0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,900,0.004444444,0.063333333,0.016666667,0.123333333,0.752222222,0,0.04,,,
0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,795,0.003773585,0.013836478,0.008805031,0.125786164,0.805031447,0.001257862,0.041509434,,,
0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,1807,0.004427227,0.037631433,0.006087438,0.135583841,0.773104593,0.002767017,0.04039845,,,
