Organization Code,School Code,Phone,School Name,Physical Address,Physical City,Physical State,Physical Zipcode,,Developed: 11-5-12
1420,4190,3039829561,HUTCHINSON ELEMENTARY SCHOOL,12900 WEST UTAH AVENUE,LAKEWOOD,CO,80228,,
1420,4402,3039821011,JEFFERSON ACADEMY CHARTER SCHOOL,9955 YARROW STREET,BROOMFIELD,CO,80021,,
1420,4404,3039821992,JEFFERSON CHARTER ACADEMY JUNIOR HIGH SCHOOL,9955 YARROW STREET,BROOMFIELD,CO,80020,,
1420,4408,3039827041,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,1829 DENVER WEST DRIVE BLDG #27,GOLDEN,CO,80401,,
1420,4410,3039821992,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL,9955 YARROW STREET,BROOMFIELD,CO,80021,,
1420,4422,3039826056,JEFFERSON HIGH SCHOOL,2305 PIERCE STREET,EDGEWATER,CO,80214,,
1420,4478,3039823182,SHERIDAN GREEN ELEMENTARY SCHOOL,10951 NORTH HARLAN STREET,WESTMINSTER,CO,80020,,
1420,4548,3039824710,KEN CARYL MIDDLE SCHOOL,6509 WEST KEN CARYL AVENUE,LITTLETON,CO,80123,,
1420,4549,3039827990,KENDALLVUE ELEMENTARY SCHOOL,13658 WEST MARLOWE AVENUE,MORRISON,CO,80465,,
1420,4550,3039828324,KENDRICK LAKES ELEMENTARY SCHOOL,1350 SOUTH HOYT STREET,LAKEWOOD,CO,80232,,
1420,4798,3039827004,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,1200 JOHNSON ROAD,GOLDEN,CO,80401,,
1420,4802,3039821780,KULLERSTRAND ELEMENTARY SCHOOL,12225 WEST 38TH AVENUE,WHEAT RIDGE,CO,80033,,
1420,4830,3039825760,KYFFIN ELEMENTARY SCHOOL,205 NORTH FLORA WAY,GOLDEN,CO,80401,,
1420,4942,3039827085,LAKEWOOD HIGH SCHOOL,9700 WEST 8TH AVENUE,LAKEWOOD,CO,80215,,
1420,5004,3039829720,LASLEY ELEMENTARY SCHOOL,1401 SOUTH KENDALL STREET,LAKEWOOD,CO,80226,,
1420,5024,3039821825,LAWRENCE ELEMENTARY SCHOOL,5611 ZEPHYR STREET,ARVADA,CO,80002,,
1420,5036,3039827860,LEAWOOD ELEMENTARY SCHOOL,6155 WEST LEAWOOD DRIVE,LITTLETON,CO,80123,,
1420,5145,3034675363,LINCOLN CHARTER ACADEMY,6980 PIERCE STREET,ARVADA,CO,80003,,
1420,5222,3039820310,LITTLE ELEMENTARY SCHOOL,8448 OTIS DRIVE,ARVADA,CO,80003,,
1420,5350,3039820368,LUKAS ELEMENTARY SCHOOL,9650 WEST 97TH AVENUE,WESTMINSTER,CO,80021,,
1420,5354,3039826182,LUMBERG ELEMENTARY SCHOOL,6705 WEST 22ND AVENUE,EDGEWATER,CO,80214,,
1420,5415,3039845749,ROCKY MOUNTAIN DEAF SCHOOL,1921 YOUNGFIELD STREET,GOLDEN,CO,80401,,
1420,5454,3039829802,MANDALAY MIDDLE SCHOOL,9651 NORTH PIERCE ST,WESTMINSTER,CO,80021,,
1420,5472,3039826340,MANNING OPTIONS SCHOOL,13200 WEST 32ND PLACE,LAKEWOOD,CO,80401,,
1420,5524,3039825808,MAPLE GROVE ELEMENTARY SCHOOL,3085 ALKIRE STREET,GOLDEN,CO,80401,,
1420,5580,3039825188,MARSHDALE ELEMENTARY SCHOOL,26663 NORTH TURKEY CREEK ROAD,EVERGREEN,CO,80439,,
1420,5623,3039828523,LONGVIEW HIGH SCHOOL,13301 WEST 2ND PLACE,LAKEWOOD,CO,80228,,
1420,5758,3039825695,MEIKLEJOHN ELEMENTARY,13405 W 83RD PL,ARVADA,CO,80005,,
1420,5892,3039827200,MILLER SPECIAL EDUCATION,200 KIPLING STREET,LAKEWOOD,CO,80226,,
1420,5944,3039825874,MITCHELL ELEMENTARY SCHOOL,200 RUBEY DRIVE,GOLDEN,CO,80403,,
1420,5972,3039826230,MOLHOLM ELEMENTARY SCHOOL,6000 WEST 9TH AVENUE,LAKEWOOD,CO,80214,,
1420,5994,3039722627,MONTESSORI PEAKS CHARTER ACADEMY,9904 WEST CAPRI AVENUE,LITTLETON,CO,80123,,
1420,6090,3039820400,MOORE MIDDLE SCHOOL,8455 WEST 88TH AVENUE,ARVADA,CO,80005,,
1420,6133,3039820022,MORTENSEN ELEMENTARY SCHOOL,8006 SOUTH IRIS,LITTLETON,CO,80128,,
1420,6135,3039827900,MOUNT CARBON ELEMENTARY SCHOOL,12776 WEST CROSS AVENUE,LITTLETON,CO,80127,,
1420,6139,,MOUNTAIN PHOENIX COMMUNITY SCHOOL,11398 RANCH ELSIE ROAD,GOLDEN,CO,80403,,
1420,6237,3038943171,NEW AMERICA SCHOOL,5806 W ALAMEDA AVE,LAKEWOOD,CO,80226,,
1420,6286,3039824766,NORMANDY ELEMENTARY SCHOOL,6750 SOUTH KENDALL BOULEVARD,LITTLETON,CO,80128,,
1420,6330,3039820528,NORTH ARVADA MIDDLE SCHOOL,7285 PIERCE STREET,ARVADA,CO,80003,,
1420,6470,3039822020,OBERON JUNIOR HIGH SCHOOL,7300 QUAIL STREET,ARVADA,CO,80005,,
1420,6474,3039828383,O'CONNELL MIDDLE SCHOOL,1275 SOUTH TELLER STREET,LAKEWOOD,CO,80232,,
1420,6539,3039827045,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,7655 WEST 10TH AVENUE,LAKEWOOD,CO,80215,,
1420,6541,3039827045,JEFFERSON COUNTY OPEN SECONDARY,7655 WEST 10TH AVENUE,LAKEWOOD,CO,80215,,
1420,6804,3039828014,PARMALEE ELEMENTARY SCHOOL,4460 S PARMALEE GULCH,INDIAN HILLS,CO,80454,,
1420,6806,3039829890,PARR ELEMENTARY SCHOOL,5800 WEST 84TH AVENUE,ARVADA,CO,80003,,
1420,6808,3039828470,PATTERSON ELEMENTARY SCHOOL,1263 SOUTH DUDLEY STREET,LAKEWOOD,CO,80232,,
1420,6828,3039820590,PECK ELEMENTARY SCHOOL,6495 CARR STREET,ARVADA,CO,80004,,
1420,6844,3039824800,PEIFFER ELEMENTARY SCHOOL,4997 SOUTH MILLER WAY,LITTLETON,CO,80127,,
1420,6848,3039822083,PENNINGTON ELEMENTARY SCHOOL,4645 INDEPENDENCE STREET,WHEAT RIDGE,CO,80033,,
1420,7078,3039825921,PLEASANT VIEW ELEMENTARY SCHOOL,15920 WEST 10TH AVENUE,GOLDEN,CO,80401,,
1420,7114,3039820710,POMONA HIGH SCHOOL,8101 WEST POMONA DRIVE,ARVADA,CO,80005,,
1420,7128,3039820074,POWDERHORN ELEMENTARY SCHOOL,12109 WEST COAL MINE AVENUE,LITTLETON,CO,80127,,
1420,7190,3039827535,PROSPECT VALLEY ELEMENTARY SCHOOL,3400 PIERSON STREET,WHEAT RIDGE,CO,80033,,
1420,7238,3039824386,RALSTON ELEMENTARY SCHOOL,25856 COLUMBINE GLEN,GOLDEN,CO,80401,,
1420,7239,3039825600,RALSTON VALLEY SENIOR HIGH SCHOOL,13355 WEST 80TH AVENUE,ARVADA,CO,80005,,
1420,7282,3039828063,RED ROCKS ELEMENTARY SCHOOL,17199 HIGHWAY 74,MORRISON,CO,80465,,
1420,7462,3039827113,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,2959 ROYALE ELK WAY,EVERGREEN,CO,80439,,
1420,7483,3039829620,ROONEY RANCH ELEMENTARY SCHOOL,2200 SOUTH COORS STREET,LAKEWOOD,CO,80228,,
1420,7529,3039823105,RYAN ELEMENTARY SCHOOL,5851 WEST 115TH AVENUE,WESTMINSTER,CO,80020,,
1420,7701,3039727433,COLLEGIATE ACADEMY OF COLORADO,8420 SOUTH SANGRE DE CRISTO RD,LITTLETON,CO,80127,,
1420,7708,3039820760,SECREST ELEMENTARY SCHOOL,6875 WEST 64TH AVENUE,ARVADA,CO,80003,,
1420,7753,3039826460,SEMPER ELEMENTARY SCHOOL,7575 WEST 96TH AVENUE,WESTMINSTER,CO,80021,,
1420,7780,3039823901,SHAFFER ELEMENTARY SCHOOL,7961 S SANGRE DE CRISTO ROAD,LITTLETON,CO,80127,,
1420,7833,3039825686,SHELTON ELEMENTARY SCHOOL,420 CRAWFORD STREET,GOLDEN,CO,80401,,
1420,7870,3039820821,SIERRA ELEMENTARY SCHOOL,7751 OAK STREET,ARVADA,CO,80005,,
1420,7962,3039827575,SLATER ELEMENTARY SCHOOL,8605 WEST 23RD AVENUE,LAKEWOOD,CO,80215,,
1420,8036,3039825995,SOBESKY ACADEMY,2001 HOYT STREET,LAKEWOOD,CO,80215,,
1420,8090,3039829655,DEANE ELEMENTARY SCHOOL,580 SOUTH HARLAN STREET,LAKEWOOD,CO,80226,,
1420,8102,3039827325,SOUTH LAKEWOOD ELEMENTARY SCHOOL,8425 WEST 1ST AVENUE,LAKEWOOD,CO,80226,,
1420,8209,3039823311,STANDLEY LAKE HIGH SCHOOL,9300 WEST 104TH AVENUE,WESTMINSTER,CO,80021,,
1420,8223,3039822198,STEVENS ELEMENTARY SCHOOL,4001 REED STREET,WHEAT RIDGE,CO,80033,,
1420,8248,3039827407,STEIN ELEMENTARY SCHOOL,80 SOUTH TELLER STREET,LAKEWOOD,CO,80226,,
1420,8276,3039827610,STOBER ELEMENTARY SCHOOL,2300 URBAN STREET,LAKEWOOD,CO,80215,,
1420,8280,3039824120,STONY CREEK ELEMENTARY SCHOOL,7203 SOUTH EVERETT,LITTLETON,CO,80128,,
1420,8300,3039822638,STOTT ELEMENTARY SCHOOL,6600 YANK WAY,ARVADA,CO,80004,,
1420,8381,3039829013,SUMMIT RIDGE MIDDLE SCHOOL,11809 WEST COAL MINE ROAD,LITTLETON,CO,80127,,
1420,8432,3039820891,SWANSON ELEMENTARY SCHOOL,6055 WEST 68TH AVENUE,ARVADA,CO,80003,,
1420,8458,3039825928,JOHN AND KAREN LITZ PRESCHOOL,13950 WEST 20TH AVENUE,GOLDEN,CO,80401,,
1420,8793,3032711977,TWO ROADS CHARTER SCHOOL,10399 WEST 44TH AVE,WHEAT RIDGE,CO,80033,,
1420,8834,3039829933,THOMSON ELEMENTARY SCHOOL,7750 HARLAN STREET,ARVADA,CO,80003,,
1420,9008,3039824044,UTE MEADOWS ELEMENTARY SCHOOL,11050 WEST MEADOWS DRIVE,LITTLETON,CO,80127,,
1420,9052,3039821080,VAN ARSDALE ELEMENTARY SCHOOL,7535 ALKIRE STREET,ARVADA,CO,80005,,
1420,9058,3039822744,VANDERHOOF ELEMENTARY SCHOOL,5875 ROUTT COURT,ARVADA,CO,80004,,
1420,9154,3039827670,VIVIAN ELEMENTARY SCHOOL,10500 WEST 25TH AVENUE,LAKEWOOD,CO,80215,,
1420,9232,3039820950,WARDER ELEMENTARY SCHOOL,7840 CARR DRIVE,ARVADA,CO,80005,,
1420,9234,3039828600,WARREN OCCUPATION TECHNICAL CENTER,13300 WEST 2ND PLACE,LAKEWOOD,CO,80228,,
1420,9245,3039829360,WARREN TECH NORTH,11325 ALLENDALE DRIVE,ARVADA,CO,80004,,
1420,9299,3039829070,WAYNE CARLE MIDDLE SCHOOL,10200 W 100TH AVENUE,WESTMINSTER,CO,80021,,
1420,9328,3039821012,WEBER ELEMENTARY SCHOOL,8725 WEST 81ST PLACE,ARVADA,CO,80005,,
1420,9342,3039827342,WELCHESTER ELEMENTARY SCHOOL,13000 WEST 10TH AVENUE,GOLDEN,CO,80401,,
1420,9412,3039829130,WESTGATE ELEMENTARY SCHOOL,8550 WEST VASSAR DRIVE,LAKEWOOD,CO,80227,,
1420,9424,3039822975,WEST JEFFERSON ELEMENTARY SCHOOL,26501 BARKLEY ROAD,CONIFER,CO,80433,,
1420,9427,3039823694,WOODROW WILSON CHARTER ACADEMY,8300 W 94TH AVENUE,WESTMINSTER,CO,80021,,
1420,9428,3039829056,WEST JEFFERSON MIDDLE SCHOOL,9449 SOUTH BARNES STREET,CONIFER,CO,80433,,
1420,9429,3039825649,WEST WOODS ELEMENTARY SCHOOL,16650 WEST 72ND AVENUE,ARVADA,CO,80007,,
1420,9432,3039826382,DENNISON ELEMENTARY SCHOOL,401 INDEPENDENCE STREET,LAKEWOOD,CO,80226,,
1420,9490,3039823975,WESTRIDGE ELEMENTARY SCHOOL,10785 WEST ALAMO PLACE,LITTLETON,CO,80127,,
1420,9510,3039827695,WHEAT RIDGE HIGH SCHOOL,9505 WEST 32ND AVENUE,WHEAT RIDGE,CO,80033,,
1420,9515,3039822833,WHEAT RIDGE 5-8,7101 WEST 38TH AVENUE,WHEAT RIDGE,CO,80033,,
1420,9638,3039822890,WILMORE DAVIS ELEMENTARY SCHOOL,7975 WEST 41ST AVENUE,WHEAT RIDGE,CO,80033,,
1420,9648,3039825370,WILMOT ELEMENTARY SCHOOL,5124 SOUTH HATCH DRIVE,EVERGREEN,CO,80439,,
1420,9678,3039823380,WITT ELEMENTARY SCHOOL,10255 WEST 104TH DRIVE,WESTMINSTER,CO,80021,,
1430,2328,7194382216,EADS ELEMENTARY SCHOOL,900 MAINE STREET,EADS,CO,81036,,
1430,2332,7194382216,EADS MIDDLE SCHOOL,900 MAINE STREET,EADS,CO,81036,,
1430,2336,7194382214,EADS HIGH SCHOOL,210 WEST 10 STREET,EADS,CO,81036,,
1440,6992,7197293331,PLAINVIEW ELEMENTARY SCHOOL,13997 COUNTY ROAD 71,SHERIDAN LAKE,CO,81071,,
1440,7009,7197293331,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,13997 COUNTY ROAD 71,SHERIDAN LAKE,CO,81071,,
1450,2956,7197654684,FLAGLER ELEMENTARY SCHOOL,421 JULIAN,FLAGLER,CO,80815,,
1450,2958,7197654684,FLAGLER MIDDLE SCHOOL,421 JULIAN,FLAGLER,CO,80815,,
1450,2960,7197654684,FLAGLER SENIOR HIGH SCHOOL,421 JULIAN,FLAGLER,CO,80815,,
1460,7746,9706642616,HI PLAINS UNDIVIDED HIGH SCHOOL,200 IOWA AVE,SEIBERT,CO,80834,,
1460,9164,9706642636,HI PLAINS ELEMENTARY SCHOOL,1475 SECOND AVE,VONA,CO,80861,,
1480,8342,7193485521,STRATTON ELEMENTARY SCHOOL,6 MAIN,STRATTON,CO,80836,,
1480,8351,7193485369,STRATTON MIDDLE SCHOOL,219 ILLINOIS AVENUE,STRATTON,CO,80836,,
1480,8354,7193485369,STRATTON SENIOR HIGH SCHOOL,219 ILLINOIS AVENUE,STRATTON,CO,80836,,
1490,0832,7193467513,BETHUNE ELEMENTARY SCHOOL,145 WEST 3RD,BETHUNE,CO,80805,,
1490,0842,7193467513,BETHUNE JUNIOR-SENIOR HIGH SCHOOL,145 WEST 3RD,BETHUNE,CO,80805,,
1500,1144,7193468166,BURLINGTON ELEMENTARY SCHOOL,450 11TH STREET,BURLINGTON,CO,80807,,
1500,1150,7193465440,BURLINGTON MIDDLE SCHOOL,2600 ROSE AVENUE,BURLINGTON,CO,80807,,
1500,1152,7193468455,BURLINGTON HIGH SCHOOL,380 MIKE LOUNGE DRIVE,BURLINGTON,CO,80807,,
1510,4901,7194866830,LAKE COUNTY MIDDLE SCHOOL,1000 WEST 6TH STREET,LEADVILLE,CO,80461,,
1510,4904,7194866950,LAKE COUNTY HIGH SCHOOL,1000 WEST 4TH STREET,LEADVILLE,CO,80461,,
1510,8804,7194866920,PITTS ELEMENTARY SCHOOL,315 WEST 6TH STREET,LEADVILLE,CO,80461,,
1510,9486,7194866890,WESTPARK ELEMENTARY SCHOOL,130 WEST 12TH STREET,LEADVILLE,CO,80461,,
1520,0225,9702470124,ANIMAS VALLEY ELEMENTARY SCHOOL,373 HERMOSA MEADOWS ROAD,DURANGO,CO,81301,,
1520,2318,9702591630,DURANGO HIGH SCHOOL,2390 MAIN AVENUE,DURANGO,CO,81301,,
1520,3012,9702474250,FLORIDA MESA ELEMENTARY SCHOOL,216 HIGHWAY 172,DURANGO,CO,81303,,
1520,3050,9705883331,FORT LEWIS MESA ELEMENTARY SCHOOL,11274 HIGHWAY 140,HESPERUS,CO,81326,,
1520,5888,9702471418,MILLER MIDDLE SCHOOL,2608 JUNCTION STREET,DURANGO,CO,81301,,
1520,6222,9702474791,NEEDHAM ELEMENTARY SCHOOL,2425 WEST THIRD AVENUE,DURANGO,CO,81301,,
1520,6738,9702473718,PARK ELEMENTARY SCHOOL,510 E. 6TH  AVE.,DURANGO,CO,81301,,
1520,7402,9702473862,RIVERVIEW ELEMENTARY SCHOOL,2900 MESA AVENUE,DURANGO,CO,81301,,
1520,7994,9702479491,ESCALANTE MIDDLE SCHOOL,141 BAKER LANE,DURANGO,CO,81303,,
1520,8388,9702595249,SUNNYSIDE ELEMENTARY SCHOOL,75 CR 218,DURANGO,CO,81303,,
1530,0632,9708849571,BAYFIELD ELEMENTARY SCHOOL,"511 E MUSTANG LN, 24 CLOVER DR",BAYFIELD,CO,81122,,
1530,0636,9708849592,BAYFIELD MIDDLE SCHOOL,"615 E. OAK, 24 CLOVER DR",BAYFIELD,CO,81122,,
1530,0640,9708849521,BAYFIELD HIGH SCHOOL,"800 CO RD 501, 24 CLOVER DR",BAYFIELD,CO,81122,,
1540,4250,9705630675,IGNACIO ELEMENTARY SCHOOL,115 UTE STREET,IGNACIO,CO,81137,,
1540,4252,9705630650,IGNACIO INTERMEDIATE SCHOOL,85 COUNTY ROAD 320,IGNACIO,CO,81137,,
1540,4254,9705630600,IGNACIO JUNIOR HIGH SCHOOL,315 IGNACIO STREET,IGNACIO,CO,81137,,
1540,4258,9705630515,IGNACIO HIGH SCHOOL,315 BECKER STREET,IGNACIO,CO,81137,,
1550,0146,9704944620,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,1800 SOUTH LEMAY AVENUE,FORT COLLINS,CO,80525,,
1550,0477,9704885100,ZACH ELEMENTARY SCHOOL,3715 KECHTER ROAD,FORT COLLINS,CO,80528,,
1550,0490,9704885300,BACON ELEMENTARY SCHOOL,5844 SOUTH TIMBERLINE ROAD,FORT COLLINS,CO,80528,,
1550,0498,9704884300,BETHKE ELEMENTARY SCHOOL,5100 SCHOOL HOUSE DRIVE,TIMNATH,CO,80547,,
1550,0612,9704884150,BAUDER ELEMENTARY SCHOOL,2345 WEST PROSPECT,FORT COLLINS,CO,80526,,
1550,0678,9704884225,BEATTIE ELEMENTARY SCHOOL,3000 MEADOWLARK,FORT COLLINS,CO,80526,,
1550,0766,9704884750,BENNETT ELEMENTARY SCHOOL,1125 BENNETT ROAD,FORT COLLINS,CO,80521,,
1550,0892,9704884000,BLEVINS MIDDLE SCHOOL,2101 SOUTH TAFT HILL ROAD,FORT COLLINS,CO,80526,,
1550,0898,9704723700,BOLTZ MIDDLE SCHOOL,720 BOLTZ DRIVE,FORT COLLINS,CO,80525,,
1550,1186,9704887600,CACHE LA POUDRE ELEMENTARY SCHOOL,3511 W CR 54G,LA PORTE,CO,80535,,
1550,1190,9704887400,CACHE LA POUDRE MIDDLE SCHOOL,3515 W CR 54G,LA PORTE,CO,80535,,
1550,2298,9704884825,DUNN ELEMENTARY SCHOOL,501 SOUTH WASHINGTON,FORT COLLINS,CO,80521,,
1550,3046,9704888021,FORT COLLINS HIGH SCHOOL,3400 LAMBKIN WAY,FORT COLLINS,CO,80525,,
1550,3105,9704886260,FOSSIL RIDGE HIGH SCHOOL,5400 ZIEGLER ROAD,FORT COLLINS,CO,80528,,
1550,3760,9704884940,CENTENNIAL HIGH SCHOOL,330 EAST LAUREL STREET,FORT COLLINS,CO,80524,,
1550,3787,9704885200,HARRIS BILINGUAL ELEMENTARY SCHOOL,501 EAST ELIZABETH,FORT COLLINS,CO,80524,,
1550,3791,9704888260,LAB ELEMENTARY SCHOOL FOR CREATIVE LEARNING,1905 ORCHARD PLACE,FORT COLLINS,CO,80521,,
1550,4282,9704886900,IRISH ELEMENTARY SCHOOL,515 IRISH DRIVE,FORT COLLINS,CO,80521,,
1550,4456,9704885000,JOHNSON ELEMENTARY SCHOOL,4101 SENECA STREET,FORT COLLINS,CO,80526,,
1550,4698,9704885405,KINARD CORE KNOWLEDGE MIDDLE SCHOOL,3002 EAST TRILBY ROAD,FORT COLLINS,CO,80528,,
1550,4793,9704885625,KRUSE ELEMENTARY SCHOOL,4400 MCMURRY AVENUE,FORT COLLINS,CO,80525,,
1550,5014,9704885925,LAUREL ELEMENTARY SCHOOL,1000 EAST LOCUST STREET,FORT COLLINS,CO,80524,,
1550,5068,9704723800,LESHER MIDDLE SCHOOL,1400 STOVER,FORT COLLINS,CO,80524,,
1550,5120,9704829800,LIBERTY COMMON CHARTER SCHOOL,1725 SHARPE POINT DRIVE,FORT COLLINS,CO,80525,,
1550,5168,9704885700,LINCOLN MIDDLE SCHOOL,1600 WEST LANCER DRIVE,FORT COLLINS,CO,80521,,
1550,5196,9704885850,LINTON ELEMENTARY SCHOOL,4100 CARIBOU DRIVE,FORT COLLINS,CO,80525,,
1550,5234,9704886520,LIVERMORE ELEMENTARY SCHOOL,360 RED FEATHER LAKES ROAD,LIVERMORE,CO,80536,,
1550,5292,9704888800,LOPEZ ELEMENTARY SCHOOL,637 WABASH,FORT COLLINS,CO,80526,,
1550,5688,9704888335,MCGRAW ELEMENTARY SCHOOL,4800 HINSDALE,FORT COLLINS,CO,80526,,
1550,6476,9704884450,O'DEA ELEMENTARY SCHOOL,312 PRINCETON ROAD,FORT COLLINS,CO,80525,,
1550,6482,9704888410,OLANDER ELEMENTARY SCHOOL,3401 AUNTIE STONE STREET,FORT COLLINS,CO,80526,,
1550,7104,9704888260,POLARIS EXPEDITIONARY LEARNING SCHOOL,1905 ORCHARD PLACE,FORT COLLINS,CO,80521,,
1550,7124,9704886011,POUDRE HIGH SCHOOL,201 IMPALA DRIVE,FORT COLLINS,CO,80521,,
1550,7127,9704903295,POUDRE COMMUNITY ACADEMY,2540 LAPORTE AVENUE,FORT COLLINS,CO,80521,,
1550,7161,9704887300,PRESTON MIDDLE SCHOOL,4901 CORBETT DRIVE,FORT COLLINS,CO,80528,,
1550,7198,9704903086,PSD GLOBAL ACADEMY,703 EAST PROSPECT,FORT COLLINS,CO,80521,,
1550,7218,9704887700,PUTNAM ELEMENTARY SCHOOL,1400 MAPLE STREET,FORT COLLINS,CO,80521,,
1550,7290,9704886550,RED FEATHER LAKES ELEMENTARY SCHOOL,505  N COUNTY ROAD 73C,RED FEATHER LAKES,CO,80545,,
1550,7325,9704888700,RICE ELEMENTARY SCHOOL,7000 THIRD STREET,WELLINGTON,CO,80549,,
1550,7350,9704887935,RIFFENBURGH ELEMENTARY SCHOOL,1320 EAST STUART,FORT COLLINS,CO,80525,,
1550,7470,9704887023,ROCKY MOUNTAIN HIGH SCHOOL,1300 WEST SWALLOW ROAD,FORT COLLINS,CO,80526,,
1550,7834,9704884525,SHEPARDSON ELEMENTARY SCHOOL,1501 SPRINGWOOD DRIVE,FORT COLLINS,CO,80525,,
1550,8318,9704886575,STOVE PRAIRIE ELEMENTARY SCHOOL,3891 STOVE PRAIRIE ROAD,BELLVUE,CO,80512,,
1550,8460,9704886725,TAVELLI ELEMENTARY SCHOOL,1118 MIRAMOUNT DRIVE,FORT COLLINS,CO,80524,,
1550,8852,9704886825,TIMNATH ELEMENTARY SCHOOL,3909 MAIN STREET,TIMNATH,CO,80547,,
1550,9251,9704887500,TRAUT CORE ELEMENTARY SCHOOL,2515 TIMBERWOOD DRIVE,FORT COLLINS,CO,80528,,
1550,9330,9704887800,WEBBER MIDDLE SCHOOL,4201 SENECA STREET,FORT COLLINS,CO,80526,,
1550,9370,9704888600,EYESTONE ELEMENTARY SCHOOL,4000 WILSON AVENUE,WELLINGTON,CO,80549,,
1550,9374,9704886600,WELLINGTON MIDDLE SCHOOL,4001 WILSON AVENUE,WELLINGTON,CO,80549,,
1550,9380,9704885550,WERNER ELEMENTARY SCHOOL,5400 MAIL CREEK LANE,FORT COLLINS,CO,80525,,
1560,0510,9706137300,CONRAD BALL MIDDLE SCHOOL,2660 NORTH MONROE AVENUE,LOVELAND,CO,80538,,
1560,0808,9706137500,BERTHOUD ELEMENTARY SCHOOL,560 BUNYAN AVENUE,BERTHOUD,CO,80513,,
1560,0812,9706137700,BERTHOUD HIGH SCHOOL,850 SPARTAN AVENUE,BERTHOUD,CO,80513,,
1560,0865,9706135500,B F KITCHEN ELEMENTARY SCHOOL,915 DEBORAH DRIVE,LOVELAND,CO,80537,,
1560,0870,9706135600,BIG THOMPSON ELEMENTARY SCHOOL,7702 WEST HIGHWAY 34,LOVELAND,CO,80538,,
1560,0890,9706136400,MARY BLAIR ELEMENTARY SCHOOL,860 EAST 29 STREET,LOVELAND,CO,80538,,
1560,1323,9706135700,CARRIE MARTIN ELEMENTARY SCHOOL,4129 JONI LANE,LOVELAND,CO,80537,,
1560,1385,9706135800,CENTENNIAL ELEMENTARY SCHOOL,1555 WEST 37TH STREET,LOVELAND,CO,80538,,
1560,1920,9706135900,COTTONWOOD PLAINS ELEMENTARY SCHOOL,525 TURMAN DRIVE,FT COLLINS,CO,80525,,
1560,2089,9706799400,COYOTE RIDGE ELEMENTARY SCHOOL,7115 AVONDALE ROAD,FORT COLLINS,CO,80525,,
1560,3320,9706136000,GARFIELD ELEMENTARY SCHOOL,720 COLORADO AVENUE,LOVELAND,CO,80537,,
1560,4332,9706136100,IVY STOCKWELL ELEMENTARY SCHOOL,175 FIFTH STREET,BERTHOUD,CO,80513,,
1560,5018,9706136300,LAURENE EDMONDSON ELEMENTARY SCHOOL,307 WEST 49TH STREET,LOVELAND,CO,80538,,
1560,5170,9706136220,LINCOLN ELEMENTARY SCHOOL,3312 NORTH DOUGLAS AVENUE,LOVELAND,CO,80538,,
1560,5235,9706700527,LOVELAND CLASSICAL SCHOOL,3835 SW 14TH STREET,LOVELAND,CO,80537,,
1560,5312,9706137200,BILL REED MIDDLE SCHOOL,370 WEST 4TH STREET,LOVELAND,CO,80537,,
1560,5316,9706135200,LOVELAND HIGH SCHOOL,920 WEST 29TH AVENUE,LOVELAND,CO,80538,,
1560,5335,9706137600,LUCILE ERWIN MIDDLE SCHOOL,4700 LUCERNE AVENUE,LOVELAND,CO,80538,,
1560,5393,9706135031,THOMPSON INTEGRATED EARLY CHILDHOOD,800 SOUTH TAFT AVENUE,LOVELAND,CO,80537,,
1560,5992,9706136500,MONROE ELEMENTARY SCHOOL,1500 MONROE AVENUE,LOVELAND,CO,80538,,
1560,6163,9706137800,MOUNTAIN VIEW HIGH SCHOOL,3500 MOUNTAIN LION DRIVE,LOVELAND,CO,80537,,
1560,6194,9706136600,NAMAQUA ELEMENTARY SCHOOL,209 NORTH COUNTY ROAD 19E,LOVELAND,CO,80537,,
1560,6220,9705935827,NEW VISION CHARTER SCHOOL,2366 E 1ST STREET,LOVELAND,CO,80538,,
1560,7113,9706799500,PONDEROSA ELEMENTARY,4550 FLORENCE DRIVE,LOVELAND,CO,80538,,
1560,7640,9706136700,SARAH MILNER ELEMENTARY SCHOOL,743 JOCELYN DRIVE,LOVELAND,CO,80537,,
1560,7650,9706136800,STANSBERRY ELEMENTARY SCHOOL,407 EAST 42ND STREET,LOVELAND,CO,80538,,
1560,8824,9706137900,THOMPSON VALLEY HIGH SCHOOL,1669 EAGLE DRIVE,LOVELAND,CO,80537,,
1560,8855,9706135132,THOMPSON ONLINE,2890 NORTH MONROE AVENUE,LOVELAND,CO,80538,,
1560,8918,9706136900,TRUSCOTT ELEMENTARY SCHOOL,211 WEST 6TH STREET,LOVELAND,CO,80537,,
1560,8925,9706137400,TURNER MIDDLE SCHOOL,950 MASSACHUSETTS AVENUE,BERTHOUD,CO,80513,,
1560,9055,9706137000,VAN BUREN ELEMENTARY SCHOOL,1811 WEST 15TH STREET,LOVELAND,CO,80538,,
